Datetime,Open,High,Low,Close,Adj Close,Volume
2021-02-19 14:30:00-05:00,240.7299957,241.7149963,240.7100067,241.5299988,241.5299988,2318491
2021-02-19 15:30:00-05:00,241.5399933,241.8000031,240.5399933,241.0299988,241.0299988,3092239
2021-02-22 09:30:00-05:00,237.4199982,237.9299927,233.8099976,234.3899994,234.3899994,8415403
2021-02-22 10:30:00-05:00,234.3800049,235.0278931,233.3200073,234.1629028,234.1629028,5607827
2021-02-22 11:30:00-05:00,234.1799927,234.3000031,232.3999939,233.1600037,233.1600037,4680858
2021-02-22 12:30:00-05:00,233.1799927,235.0700073,233.0899963,235.0200043,235.0200043,2550152
2021-02-22 13:30:00-05:00,235.0099945,235.6499939,234.9199982,235.0599976,235.0599976,1968404
2021-02-22 14:30:00-05:00,235.0399933,235.5449982,234.7799988,235.1000061,235.1000061,2563937
2021-02-22 15:30:00-05:00,235.1000061,235.4100037,234.0599976,234.5299988,234.5299988,4273432
2021-02-23 09:30:00-05:00,230.3249969,232.9299927,228.7299957,232.7200012,232.7200012,9586655
2021-02-23 10:30:00-05:00,232.7299957,233.3600006,231.8000031,232.7799988,232.7799988,4019890
2021-02-23 11:30:00-05:00,232.7799988,233.2899933,231.1100006,232.3200073,232.3200073,2983309
2021-02-23 12:30:00-05:00,232.2899933,232.5500031,229.8209991,232.3883972,232.3883972,2820185
2021-02-23 13:30:00-05:00,232.375,232.7899933,231.6999969,232.5500031,232.5500031,2069459
2021-02-23 14:30:00-05:00,232.5700073,234.8300018,231.8000031,234.7299957,234.7299957,2839220
2021-02-23 15:30:00-05:00,234.7299957,234.7899933,233.0599976,233.2700043,233.2700043,2873848
2021-02-24 09:30:00-05:00,230.0099945,231.7402039,229,231.2100067,231.2100067,6787031
2021-02-24 10:30:00-05:00,231.2200012,232.2272949,229.9100037,231.9700012,231.9700012,3377165
2021-02-24 11:30:00-05:00,232.0299988,232.6600037,231.6499939,232.3399963,232.3399963,2224567
2021-02-24 12:30:00-05:00,232.3899994,233.4333954,232.2599945,233.2649994,233.2649994,2335184
2021-02-24 13:30:00-05:00,233.3200073,234.1900024,233.1900024,233.7200012,233.7200012,2146757
2021-02-24 14:30:00-05:00,233.7299957,234.8300018,233.5200043,234.7700043,234.7700043,1903171
2021-02-24 15:30:00-05:00,234.7899933,235.1999969,234.3899994,234.5399933,234.5399933,3044837
2021-02-25 09:30:00-05:00,232.4299927,234.5852051,232.3300018,232.8345032,232.8345032,5173295
2021-02-25 10:30:00-05:00,232.8300018,234.1000061,231.5899963,232.3099976,232.3099976,4308538
2021-02-25 11:30:00-05:00,232.3099976,232.4900055,229.9900055,230.0050049,230.0050049,5452693
2021-02-25 12:30:00-05:00,230,230.9100037,228.5,230.3549957,230.3549957,5664054
2021-02-25 13:30:00-05:00,230.3450012,232.2899933,229.8200073,232.0800018,232.0800018,3225659
2021-02-25 14:30:00-05:00,232.0500031,232.0899963,228.75,228.9900055,228.9900055,3869406
2021-02-25 15:30:00-05:00,228.9900055,230.6699982,227.8800049,228.7899933,228.7899933,5982453
2021-02-26 09:30:00-05:00,231.5249939,233.1600037,229.7700043,229.9349976,229.9349976,9085910
2021-02-26 10:30:00-05:00,229.9299927,233.5099945,229.5399933,231.7700043,231.7700043,4250693
2021-02-26 11:30:00-05:00,231.7599945,235.1826019,231.6000061,234.6699982,234.6699982,3318973
2021-02-26 12:30:00-05:00,234.7299957,235.2100067,233.2599945,235.0299988,235.0299988,2432025
2021-02-26 13:30:00-05:00,235.0599976,235.1455994,232.7400055,233.4900055,233.4900055,2605986
2021-02-26 14:30:00-05:00,233.4900055,235.25,233.1699982,233.4799957,233.4799957,3127175
2021-02-26 15:30:00-05:00,233.4600067,235.3699951,232.1799927,232.1900024,232.1900024,4782227
2021-03-01 09:30:00-05:00,236,236.6699982,233.2599945,235.7799988,235.7799988,6125382
2021-03-01 10:30:00-05:00,235.7700043,236.6999969,235.6499939,236.4499969,236.4499969,2588725
2021-03-01 11:30:00-05:00,236.4550018,237.25,236.2799988,236.9400024,236.9400024,2389828
2021-03-01 12:30:00-05:00,236.9499969,237.0599976,236.0599976,236.3999939,236.3999939,1730243
2021-03-01 13:30:00-05:00,236.4100037,237.1000061,236.2740021,236.8000031,236.8000031,2239318
2021-03-01 14:30:00-05:00,236.8099976,237.2899933,236.7200012,237.2550049,237.2550049,2151071
2021-03-01 15:30:00-05:00,237.25,237.4700012,236.25,236.9400024,236.9400024,3366337
2021-03-02 09:30:00-05:00,236.2649994,236.7599945,233.8999939,233.9900055,233.9900055,6398275
2021-03-02 10:30:00-05:00,233.9799957,234.5800018,233.4499969,234.3399963,234.3399963,2603191
2021-03-02 11:30:00-05:00,234.3300018,234.7599945,233.5099945,234.6600037,234.6600037,2012678
2021-03-02 12:30:00-05:00,234.6799927,235.4900055,234.5299988,235.2350006,235.2350006,1276600
2021-03-02 13:30:00-05:00,235.2200012,235.75,234.7799988,234.8399963,234.8399963,1537828
2021-03-02 14:30:00-05:00,234.8600006,236.1499939,234.6900024,235.0399933,235.0399933,2154516
2021-03-02 15:30:00-05:00,235.0240021,235.2700043,233.5,233.8899994,233.8899994,3047123
2021-03-03 09:30:00-05:00,232.1549988,233.579895,229.4299927,229.860199,229.860199,7157047
2021-03-03 10:30:00-05:00,229.8600006,231.5399933,229.5599976,231.4600067,231.4600067,3773001
2021-03-03 11:30:00-05:00,231.4600067,231.5599976,229.7599945,229.8899994,229.8899994,2847431
2021-03-03 12:30:00-05:00,229.8800049,229.9900055,228.8500061,229.3650055,229.3650055,3044105
2021-03-03 13:30:00-05:00,229.3300018,229.5001068,227.8500061,228.0299988,228.0299988,3386248
2021-03-03 14:30:00-05:00,228.0099945,228.7899933,227.4100037,228.0399933,228.0399933,4032008
2021-03-03 15:30:00-05:00,228.0399933,228.3099976,227.2799988,227.5500031,227.5500031,4523994
2021-03-04 09:30:00-05:00,227.2501068,229.1878967,226.0500031,227.7550049,227.7550049,7989745
2021-03-04 10:30:00-05:00,227.7599945,231.7400055,227.6199951,230.4900055,230.4900055,5510858
2021-03-04 11:30:00-05:00,230.5099945,232.4900055,227.9600067,228.5249939,228.5249939,4824282
2021-03-04 12:30:00-05:00,228.4900055,229.0099945,226,227.4179993,227.4179993,5875455
2021-03-04 13:30:00-05:00,227.3999939,227.4154053,224.2599945,226.3699951,226.3699951,6283713
2021-03-04 14:30:00-05:00,226.3600006,227.8200073,225.2100983,226.1100006,226.1100006,4845358
2021-03-04 15:30:00-05:00,226.1000061,227.1799927,225.3500061,226.8999939,226.8999939,4792408
2021-03-05 09:30:00-05:00,229.5164948,229.8800049,226.9199982,226.9700012,226.9700012,7348152
2021-03-05 10:30:00-05:00,226.9600067,228.3399963,226.4600067,227.0599976,227.0599976,4847807
2021-03-05 11:30:00-05:00,227.0500031,229.8800049,227.0299988,229.7799988,229.7799988,5216132
2021-03-05 12:30:00-05:00,229.7799988,232.9100037,229.2799988,232.75,232.75,6711717
2021-03-05 13:30:00-05:00,232.740097,232.8000031,230.7899933,231.9300995,231.9300995,4400331
2021-03-05 14:30:00-05:00,231.9299927,233.2700043,231.8099976,232.3800049,232.3800049,4074722
2021-03-05 15:30:00-05:00,232.3899994,232.9600067,231.5099945,231.5800018,231.5800018,4334603
2021-03-08 09:30:00-05:00,231.25,233.2700043,229.3699951,232.75,232.75,8609096
2021-03-08 10:30:00-05:00,232.7899933,233.3650055,231.2200012,231.9600067,231.9600067,4289521
2021-03-08 11:30:00-05:00,231.9799957,232.0599976,229.5599976,230.6499939,230.6499939,3916513
2021-03-08 12:30:00-05:00,230.667099,231.4049988,230.2299957,230.8099976,230.8099976,2599476
2021-03-08 13:30:00-05:00,230.7899933,230.8099976,229.0299988,229.8899994,229.8899994,3321168
2021-03-08 14:30:00-05:00,229.8899994,230.1699982,228.2700043,228.6499939,228.6499939,3878521
2021-03-08 15:30:00-05:00,228.6600037,229.5899963,227.1300049,227.4199982,227.4199982,4653397
2021-03-09 09:30:00-05:00,232.8800049,234.6699982,231.6699982,233.8820953,233.8820953,8280884
2021-03-09 10:30:00-05:00,233.8699951,234.3399963,232.8999939,233.5099945,233.5099945,3876749
2021-03-09 11:30:00-05:00,233.5099945,234.3300018,232.5599976,234.2102966,234.2102966,2549599
2021-03-09 12:30:00-05:00,234.2200012,234.8000031,233.7899933,234.5,234.5,2435441
2021-03-09 13:30:00-05:00,234.5399933,235.1100006,234.3099976,234.3549957,234.3549957,2707645
2021-03-09 14:30:00-05:00,234.3600006,235.3838959,234.1000061,235.1098938,235.1098938,3089903
2021-03-09 15:30:00-05:00,235.1300049,235.2498932,233.3600006,233.6799927,233.6799927,4152833
2021-03-10 09:30:00-05:00,237,237,234.0249939,234.2400055,234.2400055,7051447
2021-03-10 10:30:00-05:00,234.2700043,235.0500031,233.8099976,234.6300049,234.6300049,4202118
2021-03-10 11:30:00-05:00,234.6300049,235.5899963,234.1199951,234.5099945,234.5099945,2900176
2021-03-10 12:30:00-05:00,234.4900055,235.0800018,233.2400055,233.6820068,233.6820068,3509195
2021-03-10 13:30:00-05:00,233.6820068,233.9600067,232.0899963,232.3500061,232.3500061,3419683
2021-03-10 14:30:00-05:00,232.3300018,233.5500031,232.1746979,232.7899933,232.7899933,2888829
2021-03-10 15:30:00-05:00,232.7700043,233,232.0399933,232.3899994,232.3899994,2891781
2021-03-11 09:30:00-05:00,234.9600067,236.6600037,234.3099976,235.7400055,235.7400055,5746210
2021-03-11 10:30:00-05:00,235.7449951,237.7299957,235.7449951,237.4900055,237.4900055,3842387
2021-03-11 11:30:00-05:00,237.4900055,239,237.3099976,238.1999969,238.1999969,3124508
2021-03-11 12:30:00-05:00,238.1900024,239.1699982,237.7700043,238.5200043,238.5200043,2716348
2021-03-11 13:30:00-05:00,238.5099945,238.8199005,237.8899994,238.1999969,238.1999969,2380842
2021-03-11 14:30:00-05:00,238.2050018,238.3399963,237.7899933,238.0399933,238.0399933,2392720
2021-03-11 15:30:00-05:00,238.0399933,238.0399933,236.9499969,237.2599945,237.2599945,3244949
2021-03-12 09:30:00-05:00,234.5200043,235.4600067,233.3999939,234.0800018,234.0800018,5368667
2021-03-12 10:30:00-05:00,234.0899963,235.1600037,233.2299957,234.2949982,234.2949982,3917258
2021-03-12 11:30:00-05:00,234.3049927,235.2100067,234.0099945,235.1699982,235.1699982,1974319
2021-03-12 12:30:00-05:00,235.1799927,235.5399933,234.3200073,235.1378937,235.1378937,1664546
2021-03-12 13:30:00-05:00,235.1300049,235.3500061,234.2200012,235.0599976,235.0599976,1941157
2021-03-12 14:30:00-05:00,235.0500031,235.625,234.8000031,235.3699951,235.3699951,1929894
2021-03-12 15:30:00-05:00,235.3800049,235.8200073,235.1199951,235.8000031,235.8000031,2178994
2021-03-15 09:30:00-04:00,234.25,234.5,232.5,232.7400055,232.7400055,6027813
2021-03-15 10:30:00-04:00,232.75,233.4015961,232.25,232.4799957,232.4799957,3673164
2021-03-15 11:30:00-04:00,232.4799957,233.0800018,231.8099976,232.6799927,232.6799927,2738728
2021-03-15 12:30:00-04:00,232.6999969,233.1199951,232.4949951,232.9349976,232.9349976,1710964
2021-03-15 13:30:00-04:00,232.9299927,233.4700012,232.5500031,233.2899933,233.2899933,1869200
2021-03-15 14:30:00-04:00,233.3000031,233.9100037,233.2700043,233.3699951,233.3699951,2113328
2021-03-15 15:30:00-04:00,233.3650055,235.0299988,233.1885986,234.8099976,234.8099976,3130203
2021-03-16 09:30:00-04:00,236.1999969,239.2400055,235.9400024,239.1300049,239.1300049,5599761
2021-03-16 10:30:00-04:00,239.1399994,239.9100037,238.9100037,239.7700043,239.7700043,3821701
2021-03-16 11:30:00-04:00,239.7749939,240.0549927,238.5700073,238.9680939,238.9680939,3033544
2021-03-16 12:30:00-04:00,238.9600067,239.75,238.8500061,239.0800018,239.0800018,2978584
2021-03-16 13:30:00-04:00,239.0800018,239.1300049,237.1300049,237.1600037,237.1600037,2388426
2021-03-16 14:30:00-04:00,237.1699982,238.5200043,236.9199982,238.4100037,238.4100037,2887041
2021-03-16 15:30:00-04:00,238.4199982,239.25,237.6600037,237.6900024,237.6900024,2877234
2021-03-17 09:30:00-04:00,236.2700043,236.5899963,234.1699982,235.8699951,235.8699951,4440181
2021-03-17 10:30:00-04:00,235.8500061,236.3399963,234.3899994,234.75,234.75,2954234
2021-03-17 11:30:00-04:00,234.7299957,234.7299957,233.2299957,234.5599976,234.5599976,3832453
2021-03-17 12:30:00-04:00,234.5500031,234.7279053,233.6199951,234.5899963,234.5899963,2356518
2021-03-17 13:30:00-04:00,234.6000061,236.6699982,234.25,235.7700043,235.7700043,3670796
2021-03-17 14:30:00-04:00,235.7899933,238.5500031,235.3399963,237.3899994,237.3899994,4343920
2021-03-17 15:30:00-04:00,237.4100037,237.9299927,236.4400024,237.125,237.125,3024104
2021-03-18 09:30:00-04:00,232.5599976,234.1900024,232.1699982,232.9098969,232.9098969,6221954
2021-03-18 10:30:00-04:00,232.8999939,233.3600006,232.3000031,232.6100006,232.6100006,3770552
2021-03-18 11:30:00-04:00,232.6100006,233.3999939,232.0299988,233.0500031,233.0500031,3220742
2021-03-18 12:30:00-04:00,233.0399933,233.1399994,231.8000031,232.9700012,232.9700012,3019215
2021-03-18 13:30:00-04:00,232.9900055,233.5899963,231.6100006,231.6799927,231.6799927,2742304
2021-03-18 14:30:00-04:00,231.6699982,231.9400024,230.5500031,231.1000061,231.1000061,5440838
2021-03-18 15:30:00-04:00,231.0899963,231.25,230.3300018,230.7200012,230.7200012,4965835
2021-03-19 09:30:00-04:00,231.0200043,232.473999,229.3495941,230.5800018,230.5800018,10527605
2021-03-19 10:30:00-04:00,230.5599976,231.5899963,230.1683044,230.7350006,230.7350006,3575847
2021-03-19 11:30:00-04:00,230.7200012,231.7823944,230.5700073,231.3300018,231.3300018,2629288
2021-03-19 12:30:00-04:00,231.3200073,231.9349976,231.1000061,231.6000061,231.6000061,2333005
2021-03-19 13:30:00-04:00,231.6100006,231.9900055,230.9100037,231.3399963,231.3399963,2725472
2021-03-19 14:30:00-04:00,231.3450012,231.6900024,230.7799988,231.1600037,231.1600037,2622461
2021-03-19 15:30:00-04:00,231.1699982,231.4600067,229.8899994,229.9100037,229.9100037,3640108
2021-03-22 09:30:00-04:00,230.2700043,234.6726074,230.1399994,234.2400055,234.2400055,6287304
2021-03-22 10:30:00-04:00,234.259903,236.1100006,234.0299988,235.8800049,235.8800049,3817600
2021-03-22 11:30:00-04:00,235.8999939,236.6161957,235.4100037,236.5099945,236.5099945,2820404
2021-03-22 12:30:00-04:00,236.5299988,236.8999939,236.2299957,236.3800049,236.3800049,2268562
2021-03-22 13:30:00-04:00,236.3800964,236.6840057,236.1000061,236.3099976,236.3099976,2023923
2021-03-22 14:30:00-04:00,236.3101044,236.6000061,235.8899994,236.25,236.25,2308999
2021-03-22 15:30:00-04:00,236.2400055,236.4299927,235.7200012,236.0500031,236.0500031,2589082
2021-03-23 09:30:00-04:00,237.4850006,239.4600067,237.2899933,239.0899963,239.0899963,5966457
2021-03-23 10:30:00-04:00,239.1000061,241.0500031,238.0075073,240.5800018,240.5800018,4128328
2021-03-23 11:30:00-04:00,240.5800018,240.9199982,238.9499969,239.75,239.75,2878373
2021-03-23 12:30:00-04:00,239.7649994,240.6799927,239.2700043,240.4499969,240.4499969,2204604
2021-03-23 13:30:00-04:00,240.4499969,240.7100067,239.5800018,240.7100067,240.7100067,2360746
2021-03-23 14:30:00-04:00,240.7100067,240.9100037,237.8500061,238.0200043,238.0200043,4366105
2021-03-23 15:30:00-04:00,237.9600067,238.3999939,237.0700073,237.5,237.5,4683650
2021-03-24 09:30:00-04:00,237.8450012,238,235.3200073,235.7449951,235.7449951,5722940
2021-03-24 10:30:00-04:00,235.7599945,237.9049988,235.4100037,237.4900055,237.4900055,3816901
2021-03-24 11:30:00-04:00,237.4900055,237.5500031,236.1600037,236.6300049,236.6300049,2282026
2021-03-24 12:30:00-04:00,236.6000061,236.9499969,235.8000031,236.8500061,236.8500061,2406016
2021-03-24 13:30:00-04:00,236.8099976,237.6199951,236.2599945,236.9100037,236.9100037,1738938
2021-03-24 14:30:00-04:00,236.8999023,237.2698059,236.2599945,236.4400024,236.4400024,2453425
2021-03-24 15:30:00-04:00,236.4400024,236.5700073,235.3399963,235.4600067,235.4600067,3681241
2021-03-25 09:30:00-04:00,235.3000031,236.9400024,234.2599945,234.2700043,234.2700043,6167055
2021-03-25 10:30:00-04:00,234.2619019,234.3300018,231.7200012,232.7700043,232.7700043,5108470
2021-03-25 11:30:00-04:00,232.7749939,233.1100006,231.5700073,232.6300049,232.6300049,4217301
2021-03-25 12:30:00-04:00,232.6300049,233.1199951,231.5700073,232.4600067,232.4600067,3493966
2021-03-25 13:30:00-04:00,232.4799957,232.8399963,231.6100006,231.75,231.75,2943659
2021-03-25 14:30:00-04:00,231.7599945,233.6100006,231.7449951,232.7799988,232.7799988,3391559
2021-03-25 15:30:00-04:00,232.7799988,233.4799957,232.2200012,232.2700043,232.2700043,3929729
2021-03-26 09:30:00-04:00,232.1100006,233.9400024,232.0749969,233.4250031,233.4250031,4047973
2021-03-26 10:30:00-04:00,233.4199982,234.1499939,232.7700043,233.1100006,233.1100006,2367838
2021-03-26 11:30:00-04:00,233.1150055,235.1799927,232.8999939,234.3200073,234.3200073,2629257
2021-03-26 12:30:00-04:00,234.3350067,235.3999939,234.0700073,235.3600006,235.3600006,1798871
2021-03-26 13:30:00-04:00,235.3600006,235.4400024,233.2400055,233.8500061,233.8500061,2729144
2021-03-26 14:30:00-04:00,233.8699951,234.9600067,233.0299988,234.9299927,234.9299927,2922993
2021-03-26 15:30:00-04:00,234.9600067,236.7100067,234.5800018,236.4900055,236.4900055,3701502
2021-03-29 09:30:00-04:00,236.5899963,236.8000031,231.8800049,232.0700073,232.0700073,5752565
2021-03-29 10:30:00-04:00,232.0599976,233.9750061,231.9799957,233.690094,233.690094,2807738
2021-03-29 11:30:00-04:00,233.6999969,234,233.0200043,233.5299988,233.5299988,1830667
2021-03-29 12:30:00-04:00,233.5399933,235.3999939,233.4900055,235.1699982,235.1699982,2542536
2021-03-29 13:30:00-04:00,235.1499939,235.6399994,234.5200043,234.75,234.75,1952379
2021-03-29 14:30:00-04:00,234.7299957,235,234.2599945,234.7299957,234.7299957,2077765
2021-03-29 15:30:00-04:00,234.7400055,235.3099976,234.5500031,235.2700043,235.2700043,2128705
2021-03-30 09:30:00-04:00,233.5249939,233.8500061,231.1000061,231.8300018,231.8300018,5838307
2021-03-30 10:30:00-04:00,231.8300018,232.6900024,231.6100006,231.9199982,231.9199982,3121162
2021-03-30 11:30:00-04:00,231.9199982,232.6849976,231.5800018,231.8450012,231.8450012,2610387
2021-03-30 12:30:00-04:00,231.8300018,232.4060059,231.5800018,232.3999939,232.3999939,1763043
2021-03-30 13:30:00-04:00,232.4100037,232.4499969,231.5899963,231.7700043,231.7700043,1540532
2021-03-30 14:30:00-04:00,231.7556,232.5,231.6999969,232.0200043,232.0200043,1969560
2021-03-30 15:30:00-04:00,232.0299988,232.5,231.3200073,232.2599945,232.2599945,3771568
2021-03-31 09:30:00-04:00,232.9100037,235.1950073,232.3899994,234.8200073,234.8200073,5603276
2021-03-31 10:30:00-04:00,234.8600006,236.0700073,234.8000031,235.5800018,235.5800018,3019296
2021-03-31 11:30:00-04:00,235.5599976,236.7559967,235.5316925,236.6499939,236.6499939,2496243
2021-03-31 12:30:00-04:00,236.6600037,236.8500061,236.1750031,236.5099945,236.5099945,1503336
2021-03-31 13:30:00-04:00,236.5140076,236.5500031,234.6199951,234.8399963,234.8399963,2211560
2021-03-31 14:30:00-04:00,234.8699951,239.1000061,234.1100006,237.6349945,237.6349945,10418255
2021-03-31 15:30:00-04:00,237.6399994,237.7700043,235.7899933,235.8200073,235.8200073,7682500
2021-04-01 09:30:00-04:00,238.4700012,241.9100037,238.0500946,241.6399994,241.6399994,9408796
2021-04-01 10:30:00-04:00,241.6699982,242.0599976,241.0099945,241.5814056,241.5814056,4142980
2021-04-01 11:30:00-04:00,241.5899963,241.7200012,240.75,241.0700073,241.0700073,2459264
2021-04-01 12:30:00-04:00,241.0800018,241.7899933,240.8740997,241.3999939,241.3999939,2114545
2021-04-01 13:30:00-04:00,241.4100037,242.0200043,241.2084045,241.9600067,241.9600067,2440387
2021-04-01 14:30:00-04:00,241.9589996,242.1000061,241.2200012,241.5299988,241.5299988,2584313
2021-04-01 15:30:00-04:00,241.5299988,242.6399994,241.5299988,242.3899994,242.3899994,3448018
2021-04-05 09:30:00-04:00,242.7599945,248.5700073,242.6999969,248.1699982,248.1699982,10146773
2021-04-05 10:30:00-04:00,248.1699982,249.75,247.75,248.2850037,248.2850037,5130666
2021-04-05 11:30:00-04:00,248.2733002,249.5399933,248.2400055,249.0115051,249.0115051,3966795
2021-04-05 12:30:00-04:00,249.0200043,249.9600067,248.9400024,249.7599945,249.7599945,3161200
2021-04-05 13:30:00-04:00,249.7200012,249.8200073,249.0401001,249.2899933,249.2899933,2869961
2021-04-05 14:30:00-04:00,249.2899933,249.5099945,248.2615051,248.3699951,248.3699951,3090057
2021-04-05 15:30:00-04:00,248.3899994,249.5800018,247.8200073,249,249,4469099
2021-04-06 09:30:00-04:00,247.6100006,248.9900055,246.8800049,248.1799927,248.1799927,5886598
2021-04-06 10:30:00-04:00,248.2100067,249.1268005,247.3950043,248.3800049,248.3800049,3017232
2021-04-06 11:30:00-04:00,248.3701019,249.3999939,248.3132019,248.8800049,248.8800049,2014813
2021-04-06 12:30:00-04:00,248.8600006,249.1049957,247.9499969,248.1947937,248.1947937,1856148
2021-04-06 13:30:00-04:00,248.1999969,248.8881989,248.1399994,248.829895,248.829895,1545412
2021-04-06 14:30:00-04:00,248.8399963,249.0597992,248.0700073,248.5599976,248.5599976,2268303
2021-04-06 15:30:00-04:00,248.5800018,248.6000061,247.2799988,247.8699951,247.8699951,2522371
2021-04-07 09:30:00-04:00,247.8099976,249.8899994,247.1900024,249.7899933,249.7899933,4207525
2021-04-07 10:30:00-04:00,249.7899933,250.9299927,249.3840027,250.0399933,250.0399933,4424962
2021-04-07 11:30:00-04:00,250.0299988,250.4199982,249.6000061,249.8300018,249.8300018,2661255
2021-04-07 12:30:00-04:00,249.8300018,250.0500031,249.3999939,249.6199951,249.6199951,1561086
2021-04-07 13:30:00-04:00,249.6199951,250.7200012,249.5751953,250.4750061,250.4750061,2008932
2021-04-07 14:30:00-04:00,250.4799957,250.5899963,248.9100037,249.1900024,249.1900024,2622233
2021-04-07 15:30:00-04:00,249.1900024,250.0099945,248.9700012,249.8899994,249.8899994,2250459
2021-04-08 09:30:00-04:00,252.7700043,254.1390076,252,253.1000061,253.1000061,6697040
2021-04-08 10:30:00-04:00,253.0899963,253.8099976,252.1230011,252.9499969,252.9499969,3286460
2021-04-08 11:30:00-04:00,252.9450073,253.2400055,252.5099945,252.6699982,252.6699982,1985212
2021-04-08 12:30:00-04:00,252.6799927,252.8200073,252.1300049,252.5850067,252.5850067,1987650
2021-04-08 13:30:00-04:00,252.5899963,253.4600067,252.5700073,253.3800964,253.3800964,1639117
2021-04-08 14:30:00-04:00,253.3800049,253.4400024,252.920105,252.9799957,252.9799957,1835062
2021-04-08 15:30:00-04:00,253.0099945,253.4700012,252.8399963,253.2599945,253.2599945,2617415
2021-04-09 09:30:00-04:00,252.8699951,254.8399963,252.4400024,254.1600037,254.1600037,5574362
2021-04-09 10:30:00-04:00,254.1499939,254.7050018,253.7100067,254.0200043,254.0200043,3094722
2021-04-09 11:30:00-04:00,254.0200043,255.0700073,253.9049988,254.5200958,254.5200958,2270809
2021-04-09 12:30:00-04:00,254.5200043,254.6900024,254.25,254.6399994,254.6399994,1619771
2021-04-09 13:30:00-04:00,254.6499939,254.9199982,254.2299957,254.4100037,254.4100037,1481571
2021-04-09 14:30:00-04:00,254.4199982,255,254.0599976,254.9799957,254.9799957,2276652
2021-04-09 15:30:00-04:00,254.9799957,255.9900055,254.9487,255.8399963,255.8399963,3913815
2021-04-12 09:30:00-04:00,254.7100067,256.9899902,254.6199951,255.4299927,255.4299927,5822019
2021-04-12 10:30:00-04:00,255.4499969,257.2550049,255.0899963,256.5899963,256.5899963,3098833
2021-04-12 11:30:00-04:00,256.6000061,257.4899902,256.2200012,257.230011,257.230011,2333119
2021-04-12 12:30:00-04:00,257.2200012,257.6700134,257.0400085,257.3099976,257.3099976,1823560
2021-04-12 13:30:00-04:00,257.2999878,257.3900146,256.2799988,256.4049988,256.4049988,3198200
2021-04-12 14:30:00-04:00,256.3800049,256.4599915,255.5500031,255.6900024,255.6900024,2303481
2021-04-12 15:30:00-04:00,255.6799927,256.8099976,255.2749939,255.9199982,255.9199982,3350728
2021-04-13 09:30:00-04:00,257.2799988,259.1900024,256.9299927,257.519989,257.519989,6223986
2021-04-13 10:30:00-04:00,257.5398865,257.9899902,256.8299866,257.5470886,257.5470886,2607964
2021-04-13 11:30:00-04:00,257.5400085,258.0599976,256.8599854,257.9200134,257.9200134,2151453
2021-04-13 12:30:00-04:00,257.9100952,257.9899902,257.2000122,257.6000061,257.6000061,1912028
